Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_00328 Flagellar hook-associated protein 2,-5.248389,-5.305991,-4.946885,-7.150424,-7.749097,-7.876245,-7.529813,-7.263413,-6.980736,-6.51421,-7.234678,-6.606598,-5.98159,-5.657035,-6.105444,2.82013050761735,0.5347905720974696,0.6718833792318868,0.912507522733418,1.6697169014923907,-5.167088333333333,-7.591922,-7.257987333333333,-6.785162,-5.914689666666667,0.1574730212011639,0.31647223836012317,0.22419257551835983,0.32008578155238304,0.1890756440693045,-2.424833666666667,-2.0908990000000003,-1.6180736666666666,-0.7476013333333338,0.33393466666666693,0.8067600000000006,1.6772323333333334,0.0006319728590688675,0.0004179480777682817,0.0030349638348958923,0.012678445099327942,+,+,+,+,0.2902684995154706,0.06434114297115687,0.0030011943482343532,,,+
BDBJPGFE_00329 Flagellin,-1.744063,-1.731396,-1.674022,-2.398643,-3.352343,-3.0336,-1.728688,-2.213901,-2.170375,-0.9455715,-0.7248572,-0.7811587,-0.9849097,-1.133888,-1.006414,30.832000492056366,13.555182237409213,25.04785945937013,57.118039544305724,48.92689925055061,-1.7164936666666666,-2.928195333333333,-2.0376546666666666,-0.8171958,-1.0417372333333332,0.030473978783363515,0.3964160527495772,0.2191938700516559,0.09364010888655923,0.06574917782788028,-1.2117016666666665,-0.32116100000000003,0.8992978666666666,0.6747564333333333,0.8905406666666664,2.110999533333333,1.8864580999999998,0.012545772184435831,0.10939753283574025,0.00020730135648076145,0.00019212030644798252,+,,+,+,0.04980411937697227,0.0018443450987640168,0.002671114918954484,+,+,+
BDBJPGFE_00333 hypothetical protein,-19.11197,-19.29354,-19.26621,-14.18022,-14.34765,-15.43168,-14.75029,-14.57976,-15.44254,-16.22587,-17.20942,-16.3876,-15.61071,-16.18238,-13.56089,0.00016547989808980452,0.0040043522489131445,0.003307767192837545,0.0010078106745828605,0.0028325160565509716,-19.223906666666668,-14.653183333333333,-14.924196666666667,-16.60763,-15.117993333333333,0.07993370266803794,0.5547077285882679,0.3730772740629238,0.4306216833834551,1.1255012928271355,4.570723333333335,4.299710000000001,2.6162766666666677,4.105913333333335,-0.2710133333333342,-1.9544466666666676,-0.46480999999999995,0.0003227030147793281,9.061506254416021e-05,0.00107558846335112,0.006762225996688485,+,+,+,+,0.5971122367483547,0.017016838723041647,0.6280526737643148,,+,
BDBJPGFE_00334 putative amino-acid-binding protein YxeM,-8.167289,-9.103976,-9.766362,-7.816997,-6.76093,-7.059343,-7.606658,-7.734695,-7.857185,-8.817381,-8.806392,-8.51348,-8.569571,-8.865321,-8.631867,0.19618789423586205,0.6957035579101186,0.48344513640102527,0.23992454976729505,0.24407112244536436,-9.012542333333334,-7.212423333333334,-7.732846000000001,-8.712417666666667,-8.688919666666665,0.6560125513953391,0.44451814245865007,0.1022855758257243,0.14074169234057457,0.1273008790368533,1.8001190000000005,1.2796963333333329,0.30012466666666704,0.32362266666666883,-0.5204226666666676,-1.4999943333333334,-1.4764963333333316,0.032508991494836444,0.05267066736962494,0.5613494708384155,0.5310443562327715,+,,,,0.18192626576715817,0.01042102147993237,0.010691974015733446,,+,+
BDBJPGFE_00340 30S ribosomal protein S20,-19.33888,-19.07186,-18.23345,-9.673624,-9.16141,-9.503267,-11.92729,-10.87969,-11.82969,-15.63298,-16.49573,-15.90368,-14.35466,-15.49892,-14.39667,0.00020982200300526102,0.14791780268694543,0.034403840059913614,0.001524206080332644,0.0036553109389118672,-18.88139666666667,-9.446100333333334,-11.545556666666664,-16.010796666666668,-14.750083333333334,0.4709572395545994,0.21298171483695236,0.4725217831545496,0.36026830356770917,0.5297851608802275,9.435296333333337,7.335840000000006,2.870600000000003,4.1313133333333365,-2.0994563333333307,-6.564696333333334,-5.303983000000001,1.3374769641992744e-05,9.983532572616563e-05,0.002381820529203247,0.0011816902288059746,+,+,+,+,0.004597747577460299,2.4446356261912982e-05,0.00019391597484045027,+,+,+
BDBJPGFE_00343 Isoleucine--tRNA ligase,-16.24051,-16.15812,-16.4195,-14.42794,-14.30682,-14.80282,-12.10141,-12.58442,-12.30439,-14.04394,-14.78978,-15.36313,-14.62136,-16.82768,-14.55124,0.0012798054773248124,0.004414425070700595,0.01997302617887904,0.0036975542358582488,0.0024396104501719657,-16.27271,-14.512526666666668,-12.330073333333333,-14.732283333333333,-15.333426666666668,0.10911005483761141,0.211140045362209,0.19802254119726434,0.5400894765581803,1.0569843807528836,1.760183333333332,3.942636666666667,1.5404266666666668,0.9392833333333321,2.182453333333335,-0.21975666666666527,-0.8209,0.0004696622575577749,1.6045198430607896e-05,0.01676587671864554,0.27940995724549955,+,+,+,,0.00043820757019635706,0.6204198531140593,0.3420773982277578,+,,
BDBJPGFE_00352 Major exported protein,-8.671494,-8.845214,-9.295785,-9.147668,-8.487991,-9.468675,-12.50145,-10.20682,-11.38288,-9.880986,-11.43176,-9.787134,-9.845616,-8.443624,-9.045859,0.20666308182268855,0.19671650824558407,0.039025296774912836,0.0762268828314201,0.18207358221485812,-8.937497666666667,-9.034777999999998,-11.363716666666667,-10.366626666666667,-9.111699666666667,0.26308682916524434,0.4082428942341394,0.9368767739083346,0.754136951669184,0.5742511860712367,-0.0972803333333303,-2.4262189999999997,-1.4291289999999996,-0.1742019999999993,-2.3289386666666694,-1.3318486666666693,-0.076921666666669,0.7910273724750411,0.024318338613396783,0.06463382982096808,0.7163955648410862,,+,,,0.03219337190845606,0.09302478090159061,0.8847744833174549,+,,
BDBJPGFE_00375 NAD-dependent malic enzyme,-18.57195,-18.71486,-19.92595,-11.66991,-12.25014,-13.44498,-12.10038,-12.5246,-12.5404,-15.89993,-13.96429,-12.87129,-13.25605,-15.97805,-13.7185,0.0001839919492195729,0.018375890016895893,0.01918084488529473,0.0051826308703063735,0.0049332696080936775,-19.07092,-12.45501,-12.38846,-14.24517,-14.317533333333332,0.6074059832325214,0.7390070653248179,0.20380542158310394,1.2522873054801227,1.1892439337196083,6.615910000000001,6.682460000000001,4.825750000000001,4.753386666666669,0.06654999999999944,-1.7901600000000002,-1.862523333333332,0.0006123083335045846,0.0001229520583870761,0.008024425727134726,0.00731289036163862,+,+,+,+,0.90820949620923,0.15664080086834475,0.1330926672055442,,,
BDBJPGFE_00376 Aconitate hydratase A,-16.94404,-16.73361,-16.92331,-12.13308,-13.49992,-13.73157,-9.921505,-10.36572,-10.72556,-17.20102,-17.03119,-18.0489,-14.51709,-13.32295,-15.27252,0.0008477130368259994,0.011577315722875755,0.0794766614005559,0.0005711010632481814,0.004754270976855173,-16.866986666666666,-13.121523333333334,-10.337595,-17.427036666666666,-14.370853333333335,0.09469049453644093,0.7053039997208453,0.3288559689539885,0.4451561982295905,0.8025977274796853,3.7454633333333316,6.529391666666665,-0.5600500000000004,2.496133333333331,2.783928333333334,-4.305513333333332,-1.2493300000000005,0.0017400368784128166,1.121607515937876e-05,0.1567861179180409,0.011986768274117493,+,+,,+,0.007184666977982851,0.0018718563058071713,0.17355086643891746,+,+,
BDBJPGFE_00386 Outer membrane protein assembly factor BamD,-15.3414,-19.2062,-19.40647,-17.54086,-15.30491,-17.45975,-13.8972,-13.84772,-12.95729,-13.89896,-16.15487,-15.30693,-15.98896,-14.65,-15.43137,0.0003906489241151157,0.0009241798599706121,0.008471697241327712,0.002825686297054547,0.00240044320324714,-17.98469,-16.768506666666667,-13.567403333333333,-15.120253333333332,-15.356776666666667,1.8708756481569437,1.0354487304331177,0.43188793085964106,0.9303829374450542,0.5491670021850266,1.2161833333333334,4.4172866666666675,2.864436666666668,2.6279133333333338,3.201103333333334,1.6482533333333347,1.4117300000000004,0.4662800035480579,0.03127198308898649,0.1245554410577259,0.1293337966549228,,+,,,0.015667026892451256,0.16934195617433315,0.16370299063137564,+,,
BDBJPGFE_00389 Chaperone protein ClpB,-21.06733,-19.62432,-19.18469,-14.10464,-14.29451,-15.01317,-15.22984,-14.19013,-14.44474,-15.37533,-14.91614,-14.88581,-15.3308,-15.149,-15.90146,9.943203512288124e-05,0.004544050564207454,0.004079760225515231,0.0029480506451305317,0.002234043794410692,-19.95878,-14.470773333333334,-14.62157,-15.059093333333331,-15.46042,0.8041479802043062,0.39128698950457796,0.4424935839082866,0.22395564923042743,0.3205724267618789,5.488006666666667,5.337210000000001,4.899686666666669,4.498360000000002,-0.15079666666666647,-0.5883199999999977,-0.9896466666666655,0.0009701886637587293,0.0011920157179395722,0.0011501503374062002,0.0018261101326802374,+,+,+,+,0.7363318828066845,0.13872001914429902,0.05049436244891648,,,
BDBJPGFE_00391 Acetolactate synthase isozyme 3 large subunit,-17.36253,-17.68563,-18.53295,-15.01952,-14.75922,-14.70905,-9.753627,-9.642667,-10.67363,-11.79089,-11.59358,-11.78788,-14.26502,-12.27629,-12.33532,0.00042580492626954403,0.0035442709262668267,0.09882104214060228,0.02974835473391526,0.012651186592956972,-17.86037,-14.829263333333332,-10.023307999999998,-11.724116666666667,-12.958876666666667,0.4935391202326316,0.13608197684565837,0.4620729077847635,0.09231154147174062,0.9238971590075502,3.031106666666668,7.837062000000001,6.1362533333333324,4.901493333333333,4.805955333333333,3.1051466666666645,1.8703866666666649,0.0011127779943135004,8.10565896096108e-05,6.576592038204028e-05,0.0027036011413614364,+,+,+,+,0.00014643835148770158,1.168741417511276e-05,0.047227582170439146,+,+,+
BDBJPGFE_00392 Acetolactate synthase isozyme 3 small subunit,-21.70147,-18.72094,-18.68254,-12.16765,-12.55739,-13.21869,-10.14836,-10.20492,-10.16753,-14.85544,-16.48359,-17.36019,-16.10201,-13.92263,-15.06423,0.00011883111473921311,0.016076062897514617,0.08904427987193055,0.0013065671828132923,0.0030114412926856788,-19.70165,-12.647910000000001,-10.173603333333332,-16.233073333333333,-15.029623333333333,1.414173177584698,0.4338330502240082,0.02348648452952345,1.0377899886564503,0.8900646089407719,7.0537399999999995,9.528046666666668,3.4685766666666673,4.672026666666667,2.474306666666669,-3.585163333333332,-2.381713333333332,0.0025201197729122645,0.0006777683159173177,0.04898759094746819,0.016759377991857703,+,+,+,+,0.0012904553384217063,0.010760153787551989,0.027234440441666292,+,+,+
BDBJPGFE_00402 Solute-binding protein,-9.207393,-10.34594,-10.88489,-10.74499,-10.40836,-11.14558,-8.6382,-8.179565,-8.320844,-10.66294,-9.990119,-10.61922,-10.53513,-11.01591,-10.76369,0.08942214283334657,0.05923763842264516,0.3087976646448208,0.0732502430962568,0.05762012163431087,-10.146074333333333,-10.766309999999999,-8.379536333333334,-10.424093,-10.771576666666666,0.6992656909388754,0.30134613420450607,0.19178131348028182,0.3073845952624608,0.19635682100593155,-0.620235666666666,1.7665379999999988,-0.2780186666666662,-0.6255023333333334,2.386773666666665,0.34221699999999977,-0.005266666666667419,0.31350083760836334,0.026162763808819413,0.6338738972901605,0.2901796835951049,,+,,,0.0006994064349947796,0.3237882147345177,0.9844702640565829,+,,
BDBJPGFE_00405 Solute-binding protein,-12.01175,-13.50871,-13.94007,-15.07785,-11.79328,-12.01733,-11.37748,-11.52949,-11.5222,-15.51922,-16.67058,-16.066,-14.18036,-14.31273,-15.07842,0.01112030571883357,0.01292356527622481,0.036093430486200395,0.0014475247096679901,0.004275937603939958,-13.153509999999999,-12.96282,-11.47639,-16.08526666666667,-14.523836666666668,0.8263291457201952,1.498346538977772,0.07000322421146003,0.47023814231609184,0.39585557924857134,0.19068999999999825,1.6771199999999986,-2.9317566666666703,-1.370326666666669,1.4864300000000004,-3.1224466666666686,-1.5610166666666672,0.8824046169738562,0.04592729324497715,0.012054003621729974,0.10190730189358281,,+,+,,0.23370313950274244,0.048223940967961884,0.2274198277616728,,+,
BDBJPGFE_00439 Ferric enterobactin receptor,-19.12382,-20.14039,-18.68267,-15.10385,-15.11073,-16.1713,-14.54764,-14.6967,-13.96583,-17.83361,-16.07083,-16.25323,-15.48287,-14.60809,-16.03733,0.00015528688332447845,0.002285947423204038,0.00474584296825068,0.0009327945787597774,0.0023685117037689526,-19.315626666666667,-15.46196,-14.403390000000002,-16.719223333333332,-15.376096666666669,0.610371060712707,0.5015869883346916,0.3153292312277225,0.7915009674171108,0.5883491893614049,3.8536666666666672,4.912236666666665,2.5964033333333347,3.9395299999999978,1.0585699999999978,-1.2572633333333325,0.08586333333333052,0.002315497389955456,0.0005383103017562217,0.02132246156190156,0.002774506101097923,+,+,+,+,0.06488661453373704,0.13061727779980334,0.8828066206760168,,,
BDBJPGFE_00444 Periplasmic zinc-binding protein TroA,-11.35147,-12.25432,-13.92015,-13.94568,-14.15316,-15.51688,-14.13667,-13.43984,-13.75145,-16.56211,-16.52277,-15.62034,-15.6433,-15.86951,-16.55264,0.01738761171925951,0.0043354414120373806,0.007331293169766854,0.0013047571510036592,0.0015138904393417554,-12.508646666666666,-14.538573333333332,-13.775986666666666,-16.235073333333332,-16.021816666666666,1.0639676610478133,0.6969337310119398,0.28500824342854064,0.43497870617102896,0.3865426232929847,-2.0299266666666664,-1.2673400000000008,-3.7264266666666668,-3.5131700000000006,0.7625866666666656,-1.6965000000000003,-1.4832433333333341,0.08696416222199758,0.1790309465130238,0.01014679766794775,0.011791894039798224,,,+,+,0.22532996620577414,0.04322636543214612,0.05806092397540186,,+,
BDBJPGFE_00455 hypothetical protein,-9.194664,-10.13166,-10.53935,-9.571036,-8.141171,-8.528759,-8.803639,-8.57075,-9.158212,-9.953834,-9.806388,-10.08871,-9.525685,-10.40379,-10.05684,0.10206963154390804,0.24014526543295062,0.22376708548196156,0.10177297051400327,0.09867680740247398,-9.955224666666666,-8.746988666666667,-8.844200333333333,-9.949644,-9.995438333333333,0.5629636931960084,0.6037916970370564,0.24153925379025998,0.11529554774867382,0.36110452896479894,1.2082359999999994,1.111024333333333,0.0055806666666669,-0.04021366666666637,-0.09721166666666647,-1.2026553333333325,-1.2484496666666658,0.10724991582851291,0.06231535129392351,0.9896998674471889,0.9363226310416036,,,,,0.8429066834857125,0.05049154455423999,0.06608716068881211,,,
BDBJPGFE_00463 Flagellin,-7.407753,-7.62437,-7.381416,-8.37776,-9.170758,-9.755788,-8.451535,-8.70517,-8.899417,-7.931788,-7.392825,-7.929671,-7.252775,-7.901374,-7.214781,0.5710427244176575,0.18783432141535514,0.24980877847417068,0.46704787848824175,0.5735468263874645,-7.471179666666667,-9.101435333333335,-8.685374000000001,-7.751428,-7.456309999999999,0.10885423912227261,0.5647090792501531,0.183382083263333,0.2535720859098387,0.31508978517347486,-1.6302556666666677,-1.2141943333333343,-0.28024833333333277,0.014869666666667669,0.4160613333333334,1.350007333333335,1.6451253333333353,0.016011402164955526,0.0012916884971702262,0.22428064379374987,0.9527283857210902,+,+,,,0.3777788064506831,0.03678140524952018,0.02280336602139633,,+,+
BDBJPGFE_00472 D-3-phosphoglycerate dehydrogenase,-14.64221,-14.92551,-14.31933,-15.46774,-15.96048,-15.45707,-11.70016,-12.12041,-12.02636,-12.83239,-16.53714,-16.18803,-16.2291,-14.39279,-14.28508,0.003998940676807814,0.002036825268017259,0.026011500111636346,0.002700078420072272,0.003140702883075856,-14.629016666666667,-15.62843,-11.948976666666667,-15.185853333333334,-14.96899,0.24764772848185362,0.23483521044908676,0.18008081673391943,1.6702418375858699,0.8921166852305059,-0.999413333333333,2.68004,-0.5568366666666673,-0.339973333333333,3.679453333333333,0.44257666666666573,0.65944,0.014360967224000055,0.00024484032415765663,0.6652091788726034,0.6309617554886042,+,+,,,6.14367230160596e-05,0.7293922571286637,0.36923466429483254,+,,
BDBJPGFE_00484 Polyamine aminopropyltransferase,-17.96075,-18.37808,-19.95477,-11.0731,-10.23472,-10.05765,-11.74967,-11.16688,-11.30903,-15.88567,-16.10305,-16.10793,-15.46997,-14.11084,-13.61108,0.0002275256675839091,0.07349608795887462,0.037831804810401715,0.001501743038026675,0.004667923121958627,-18.764533333333333,-10.455156666666667,-11.408526666666667,-16.032216666666667,-14.397296666666668,0.858696133384149,0.4428911970475618,0.24810714894084662,0.10364329125525809,0.7854557379565632,8.309376666666665,7.356006666666666,2.732316666666666,4.367236666666665,-0.9533699999999996,-5.5770599999999995,-3.94214,0.00026226098500882564,0.000311492973024366,0.011095889163764878,0.0060576956170007275,+,+,+,+,0.05663223337096303,6.492313378315947e-05,0.0034774261824477284,,+,+
BDBJPGFE_00485 Putative amino-acid ABC transporter-binding protein YhdW,-8.264774,-9.5462,-9.555566,-6.334851,-5.489612,-4.98061,-5.172872,-5.030496,-5.05522,-7.15406,-7.205051,-7.270366,-6.311734,-6.806991,-6.458978,0.18183102187307043,2.124726192668124,3.0273890341389476,0.6798294149133246,1.0930748406802713,-9.12218,-5.601691,-5.086196,-7.209825666666667,-6.525901,0.6062896541621017,0.5585179485035967,0.062114763548343686,0.047601607048035136,0.2076517757512962,3.5204890000000004,4.035984,1.912354333333333,2.596279,0.5154949999999996,-1.6081346666666674,-0.9242100000000004,0.003789814345719897,0.0007240574009433125,0.011272660244482017,0.004595340870858333,+,+,+,+,0.26429884366651035,0.015383882969411724,0.0933288139663254,,+,
BDBJPGFE_00492 putative phosphite transport system-binding protein PtxB,-9.518791,-10.57893,-11.38697,-14.89224,-16.3967,-14.57346,-10.64734,-10.21741,-11.14505,-11.85872,-12.63651,-12.10929,-11.60259,-12.46158,-10.23143,0.0702164691150549,0.002579847084649536,0.06312418852922848,0.021367526043048545,0.03645919495478843,-10.494897,-15.287466666666665,-10.669933333333333,-12.201506666666667,-11.431866666666664,0.7649920926942098,0.7950698556031967,0.3790442686840447,0.32415763267617514,0.9184233221608046,-4.792569666666665,-0.1750363333333329,-1.706609666666667,-0.9369696666666645,4.617533333333332,3.0859599999999983,3.855600000000001,0.0035609706122775734,0.7862689299441057,0.043901255164087216,0.32977433325713146,+,,+,,0.0017662088310481186,0.0070665763791507435,0.010916992498193187,+,+,+
BDBJPGFE_00500 Ferredoxin--NADP reductase,-15.00921,-15.04525,-14.51702,-14.87582,-12.9125,-13.07691,-12.75871,-12.68487,-12.7308,-16.66682,-14.97364,-14.991,-15.85027,-13.86304,-14.55344,0.003414027184466208,0.008185150187379349,0.015192222466820022,0.0021067726595979134,0.003641402291199494,-14.85716,-13.621743333333333,-12.724793333333333,-15.543820000000002,-14.755583333333334,0.24096491459684838,0.8893026767954514,0.030442803564864108,0.7941125413105298,0.8237787784081086,1.2354166666666675,2.132366666666668,-0.6866600000000016,0.10157666666666643,0.8969500000000004,-1.922076666666669,-1.133840000000001,0.1308044345743598,0.00024191426776889357,0.30689588419467007,0.8752016593053478,,+,,,0.22713755493527077,0.08479569897346413,0.2564651378495973,,,
BDBJPGFE_00501 Nitrogen regulatory protein P-II 2;BDBJPGFE_00503 Nitrogen regulatory protein P-II,-13.78803,-14.40473,-18.70096,-11.71667,-10.08141,-11.57737,-10.30735,-10.16175,-11.36634,-16.67061,-17.20489,-16.74197,-15.40726,-15.08018,-15.29419,0.001996391333333513,0.0461929962261432,0.0657191097297514,0.0008387801600018296,0.0025660230576842113,-15.63124,-11.12515,-10.611813333333332,-16.87249,-15.260543333333333,2.185172057497227,0.7402233956493587,0.5368318843196835,0.23684085008010458,0.1356328505766785,4.50609,5.019426666666668,-1.241249999999999,0.37069666666666734,0.5133366666666674,-5.7473399999999994,-4.135393333333333,0.0507398689809181,0.03435847595000264,0.4692299159924319,0.8225265976055915,,+,,,0.4716756831281531,0.00047240419895138493,0.0014780092412916652,,+,+
