Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_00217 hypothetical protein,26.91182,26.06821,24.27972,30.35993,30.3911,29.89735,29.0762,29.04768,29.28454,28.55014,28.67506,28.74259,28.48074,27.8783,28.57452,0.003432288255108712,0.08470592235011576,0.0317196974103241,0.02525207063403727,0.020302097296427256,25.753249999999998,30.216126666666668,29.13614,28.65593,28.311186666666668,1.0973870340343304,0.22576804414167148,0.10557862031049023,0.07972334789758924,0.30848211372604584,4.46287666666667,3.3828900000000033,2.9026800000000037,2.55793666666667,-1.0799866666666667,-1.5601966666666662,-1.9049399999999999,0.004885832680103683,0.012257502635476697,0.020281330689864523,0.03374646472205957,+,+,+,+,0.0035928244609143897,0.000770453262316272,0.0021374702186933584,+,+,+
BDBJPGFE_00218 hypothetical protein,23.11815,23.24788,23.92814,28.31393,27.8518,28.06666,23.20042,27.71365,27.1849,27.03549,24.74293,23.6309,24.67358,24.02223,25.56355,0.0006864900524359541,0.019235875690064453,0.0036913719236077894,0.002202038642924629,0.001723677892626628,23.431389999999997,28.07746333333333,26.03299,25.136439999999997,24.75312,0.3552256466904755,0.18881837522397543,2.0145278593754914,1.4174968211839718,0.631749841999716,4.646073333333334,2.601600000000005,1.70505,1.3217300000000023,-2.044473333333329,-2.9410233333333338,-3.3243433333333314,8.224884235709231e-05,0.14647770324933573,0.17427209992254256,0.06139007601026065,+,,,,0.2262175472249344,0.04374289142554734,0.0020457809744253304,,+,+
BDBJPGFE_00219 hypothetical protein,25.37209,25.88173,25.20576,28.92796,28.82696,29.05768,28.5716,28.21827,28.89585,27.306,27.51908,27.6102,27.57434,27.61856,27.67647,0.0028529360073402464,0.03491554538779675,0.021304315148757448,0.011164343034727235,0.012601237661786306,25.486526666666666,28.937533333333334,28.56190666666667,27.478426666666667,27.62312333333333,0.2875826527375313,0.09443398446651691,0.2767057819337271,0.1274726902342432,0.04181907246965416,3.451006666666668,3.0753800000000027,1.9919000000000011,2.1365966666666623,-0.37562666666666544,-1.459106666666667,-1.3144100000000059,8.654613835219103e-05,0.00040250407263970527,0.0008602234362273218,0.00048318078292881574,+,+,+,+,0.14339381384243974,0.0002015980396328699,5.6019028455855484e-05,,+,+
BDBJPGFE_00233 Methylthioribose kinase,26.33958,26.6133,26.4993,24.17809,24.61737,25.55556,25.48873,24.85805,23.8397,25.53795,24.47473,26.06599,25.0412,26.02684,23.60852,0.005696124660775395,0.001961473171790053,0.001494842793523619,0.002570335089930116,0.001898101138163314,26.48406,24.783673333333336,24.728826666666663,25.359556666666666,24.892186666666664,0.11226413140446848,0.5745134168629614,0.6793864818757842,0.6617629147125788,0.9928818780812869,-1.7003866666666632,-1.7552333333333365,-1.1245033333333332,-1.5918733333333357,-0.05484666666667337,0.57588333333333,0.10851333333332747,0.014756812178207178,0.022660802646824282,0.07688310245416569,0.0873513999907511,+,+,,,0.9347203036079669,0.40532264373646987,0.9000376408816553,,,
BDBJPGFE_00234 Acireductone dioxygenase,26.66153,26.29451,26.57615,25.13428,24.13849,24.62528,23.95971,23.44679,24.64985,25.72693,23.75375,24.89722,25.21639,27.01191,23.93891,0.005802403886324023,0.0017665659421484208,0.0009138000564338929,0.0017351172068558217,0.0026785276709227236,26.51073,24.632683333333333,24.018783333333335,24.79263333333333,25.389070000000004,0.1568135886968983,0.40656326939631676,0.49292026734103334,0.8089349402077329,1.2604750524570756,-1.8780466666666662,-2.4919466666666636,-1.7180966666666677,-1.121659999999995,-0.6138999999999974,0.15994999999999848,0.7563866666666712,0.0036649311643995267,0.0024257495361636634,0.04202141008473312,0.2798213562168942,+,+,+,,0.245794592108875,0.8150100211793325,0.4645720850062495,,,
BDBJPGFE_00235 Enolase-phosphatase E1,25.20374,24.65513,25.21379,24.14857,24.14272,25.39448,24.58046,24.62029,25.06454,24.57059,24.5253,24.30372,24.92819,24.46261,24.96865,0.002070731816772641,0.0016820115391300912,0.0015223116819162792,0.00138408874937555,0.0017640036345691042,25.02422,24.561923333333336,24.755096666666663,24.466536666666666,24.786483333333333,0.2610182901637354,0.5887113090093958,0.21941283711052362,0.11660402003742865,0.22960793385440467,-0.46229666666666347,-0.2691233333333365,-0.5576833333333333,-0.2377366666666667,0.19317333333332698,-0.09538666666666984,0.22455999999999676,0.36741376422704175,0.3268758231912988,0.05091241848836848,0.38824346610405436,,,,,0.686119323870283,0.8331713462967466,0.6416742379230329,,,
BDBJPGFE_00236 Methylthioribulose-1-phosphate dehydratase,26.12132,25.51758,25.54106,24.20625,24.44152,24.20873,24.92934,24.28986,25.26137,24.92303,24.02875,25.39836,25.23689,24.70571,24.76035,0.0033695923208426483,0.001388728204819192,0.0015999466174415138,0.001724023914370855,0.0019097099467187558,25.72665333333333,24.2855,24.826856666666668,24.783379999999998,24.900983333333333,0.2792360541827572,0.11032744566365493,0.40318320503490934,0.567793671386594,0.23856704010030827,-1.4411533333333324,-0.8997966666666635,-0.9432733333333339,-0.8256699999999988,0.5413566666666689,0.49787999999999855,0.6154833333333336,0.002459091026938507,0.060388668797510675,0.10269078171481724,0.03355650924048065,+,,,+,0.14097550530828046,0.2903894958327155,0.02961067965967132,,,+
BDBJPGFE_00240 ATP-dependent DNA helicase RecQ,24.03523,24.18155,24.81142,25.24236,25.3975,24.82724,24.66549,25.18985,24.71384,25.49745,24.41993,24.02124,24.1434,24.10864,23.22785,0.0012911477066179424,0.0025384789022763242,0.0016330403483765159,0.001567653216218515,0.0009068904547221841,24.34273333333333,25.1557,24.856393333333333,24.646206666666668,23.826629999999998,0.3367519158404623,0.24073717840555278,0.23661423179700955,0.623538204353903,0.4236391394414199,0.812966666666668,0.5136600000000016,0.30347333333333637,-0.5161033333333336,-0.2993066666666664,-0.5094933333333316,-1.3290700000000015,0.04995138896384458,0.15232217785099703,0.5774528530300815,0.24873504406060468,+,,,,0.27813233570224793,0.34170460426224747,0.01818674609148249,,,+
BDBJPGFE_00243 sn-glycerol-3-phosphate-binding periplasmic protein UgpB,24.29114,23.88288,24.12228,28.69979,27.90822,27.47421,27.03486,26.33753,27.09919,27.03559,26.84649,27.2129,26.38859,26.32344,26.39963,0.0010902714595919698,0.018579901345696447,0.006386507070869774,0.008191114643397638,0.005288738096376543,24.098766666666666,28.027406666666668,26.823859999999996,27.031660000000002,26.370553333333334,0.16749868563331682,0.5073891867415214,0.3448886186389254,0.149612066581098,0.033617654422770454,3.9286400000000015,2.72509333333333,2.932893333333336,2.2717866666666673,-1.2035466666666714,-0.9957466666666654,-1.6568533333333342,0.00048307935173915665,0.0005509306175749076,5.058336713736822e-05,4.707891059934008e-05,+,+,+,+,0.05010846170035508,0.05626912498965181,0.009971105788735453,,,+
BDBJPGFE_00252 Succinyl-CoA--L-malate CoA-transferase beta subunit,29.17112,29.353,29.19157,24.98383,24.37346,24.59196,24.22933,25.38838,23.9264,23.99677,24.32842,24.63397,25.18873,24.66866,25.29839,0.03843860445271089,0.0017875880055852416,0.0012886588954755447,0.0012501660992064454,0.0021203418296652766,29.23856333333333,24.64975,24.514703333333333,24.319720000000004,25.051926666666663,0.08134848342505092,0.25251092029190864,0.6300395937999101,0.2602085413663433,0.27468325059157855,-4.588813333333331,-4.723859999999998,-4.918843333333328,-4.186636666666669,-0.13504666666666765,-0.33002999999999716,0.4021766666666622,1.6571317832094496e-05,0.00046237872999665763,1.4011591140990132e-05,3.237687238204814e-05,+,+,+,+,0.7923792663185236,0.26745048233576324,0.2020959069593585,,,
BDBJPGFE_00254 Solute-binding protein,29.95851,30.00718,30.26696,25.81375,24.4443,24.96979,28.18929,28.33833,28.26137,28.26861,28.06379,28.07454,28.0266,28.4122,28.22011,0.06875871701196051,0.002401958019349824,0.017317560034416594,0.017606624654997207,0.019053800279708943,30.077550000000002,25.075946666666667,28.262996666666666,28.135646666666663,28.219636666666663,0.13539892490956743,0.5640923411601648,0.06085619625167344,0.09412164693747196,0.15742089660807077,-5.001603333333335,-1.8145533333333361,-1.9419033333333395,-1.8579133333333395,3.1870499999999993,3.059699999999996,3.143689999999996,0.0002597058074226238,6.571498444547924e-05,7.615318060726375e-05,0.00022457520601386498,+,+,+,+,0.0013597123743807932,0.0016355859818744441,0.001615221388686545,+,+,+
"BDBJPGFE_00257 4-hydroxy-2-oxo-heptane-1,7-dioate aldolase",26.17604,25.72985,25.96954,24.39213,24.61771,26.0591,24.80528,25.2813,24.88788,23.40442,25.15546,24.07214,25.82828,23.74973,23.53883,0.003956973454504837,0.0023153724276373006,0.001793345885670615,0.0011591546996712937,0.0013237679069954106,25.958476666666666,25.02298,24.991486666666663,24.210673333333332,24.37228,0.1823242112891824,0.7384127458722979,0.20768488331016285,0.7215395039928333,1.0331413915820038,-0.9354966666666655,-0.9669900000000027,-1.7478033333333336,-1.586196666666666,-0.03149333333333715,-0.8123066666666681,-0.6507000000000005,0.15694234967696968,0.00777030460025686,0.029343114512642262,0.09928600655275756,,+,+,,0.9564830239072459,0.328192869267438,0.5087851897321766,,,
BDBJPGFE_00258 putative FAD-linked oxidoreductase,25.38621,25.53154,25.18586,24.62466,25.89125,25.83257,25.49169,24.38085,23.83724,23.97656,24.54392,23.23016,26.18171,25.40663,24.00693,0.00262768205080967,0.003111817824568427,0.0013389422806761976,0.0009455854794450009,0.0023469604549950255,25.36787,25.449493333333333,24.569926666666664,23.916880000000003,25.198423333333334,0.14171787066798036,0.5837370163771436,0.6885316211733156,0.5379979003676494,0.8999738974486359,0.08162333333333294,-0.7979433333333361,-1.4509899999999973,-0.16944666666666564,-0.879566666666669,-1.5326133333333303,-0.25106999999999857,0.8569737342966212,0.18370108174194655,0.02104932706697263,0.8055227876605775,,,+,,0.24026622877489487,0.052426327974642944,0.757257823343533,,,
BDBJPGFE_00259 L-fuconate dehydratase,27.82584,28.27333,27.83954,27.78999,28.25629,28.2584,28.28069,28.9859,28.1648,28.53442,28.42658,27.98027,27.72345,28.20163,28.60138,0.0160610100615526,0.01955986176977027,0.020088488385552605,0.019920147891574577,0.018479539062629384,27.97957,28.101559999999996,28.47713,28.313756666666666,28.175486666666668,0.2077949721881332,0.22031494381150574,0.36285241049220057,0.2398852281589863,0.358889840697052,0.12198999999999671,0.49756,0.3341866666666675,0.19591666666666896,0.3755700000000033,0.2121966666666708,0.07392666666667225,0.599377886006375,0.16769792153008603,0.2106840099527918,0.5406396067020085,,,,,0.2790442092402857,0.4090032457389941,0.8161555475943714,,,
BDBJPGFE_00260 hypothetical protein,26.05223,26.42792,26.76281,26.63672,27.37194,27.99636,26.83038,25.14165,26.93584,27.02348,26.81458,26.59292,25.04703,27.12021,25.12723,0.005427322808029713,0.011497680459459056,0.004449954043201783,0.007026111411405471,0.0034754349290534925,26.414320000000004,27.33500666666667,26.302623333333333,26.81032666666667,25.764823333333336,0.29025242359022607,0.5556847341993675,0.8220603235908077,0.17580111211884353,0.9589622071570681,0.9206866666666649,-0.11169666666667055,0.39600666666666484,-0.6494966666666677,-1.0323833333333354,-0.52468,-1.5701833333333326,0.10639711511234148,0.8650272494625949,0.17421242121169764,0.41113958066455625,,,,,0.21514860493708748,0.2719362056513558,0.11564913559292937,,,
BDBJPGFE_00264 Sialic acid-binding periplasmic protein SiaP,24.30258,24.52303,24.06494,23.89085,25.63125,25.71591,28.73538,29.25002,28.79761,29.13971,28.64013,28.63093,28.68204,28.82077,28.89421,0.001250730292539441,0.0024076087020032362,0.027451957162459184,0.027973517816090913,0.02847012390560573,24.296849999999996,25.079336666666666,28.927669999999996,28.80359,28.799006666666667,0.18705834508694458,0.8410973968704355,0.22934731318824447,0.23770240610197244,0.08797446308762313,0.7824866666666708,4.63082,4.506740000000004,4.5021566666666715,3.848333333333329,3.7242533333333334,3.7196700000000007,0.26837822650585835,2.4688164829641867e-05,2.9986530880565813e-05,6.619660025100455e-06,,+,+,+,0.0033559119231051683,0.0038216824480751858,0.0034005887155186803,+,+,+
BDBJPGFE_00268 HTH-type transcriptional repressor NanR,26.45858,27.07531,26.1209,24.80747,24.96108,24.95805,26.67761,26.43705,27.25169,27.08172,24.04775,24.65367,24.03561,24.72705,24.27088,0.005969116399248905,0.0021392883247674035,0.006233102497720504,0.0024006855606574745,0.0012985337698573597,26.551596666666665,24.908866666666665,26.78878333333333,25.26104666666667,24.344513333333328,0.3951486532376852,0.07170894055524471,0.34173987664434036,1.3109597760504408,0.28704090211830247,-1.6427300000000002,0.2371866666666662,-1.290549999999996,-2.207083333333337,1.8799166666666665,0.35218000000000416,-0.5643533333333366,0.004437012217348942,0.5557770819208936,0.25339978350359954,0.0030772264806399902,+,,,+,0.00159728206154404,0.7237061779781275,0.05422951610002074,+,,
BDBJPGFE_00269 Solute-binding protein,28.95485,29.18542,29.34268,31.00872,31.50123,31.29225,31.64026,32.12318,31.98159,31.37046,31.5802,31.26181,31.70033,31.26288,31.40543,0.03642618632816523,0.1755410059412538,0.21769690753385026,0.16966632654044286,0.179592530002944,29.160983333333334,31.2674,31.91501,31.404156666666665,31.456213333333334,0.15927102735763238,0.20183271439486683,0.20269452204405067,0.13214801558185543,0.1821626303303979,2.1064166666666644,2.7540266666666646,2.2431733333333312,2.29523,0.6476100000000002,0.13675666666666686,0.18881333333333572,0.00031702993009788985,0.00011185643275514019,0.00010566241284787033,0.00017861867503013947,+,+,+,+,0.03284427601624689,0.4676558067608109,0.38164302454208043,+,,
BDBJPGFE_00273 L-arabinose 1-dehydrogenase (NAD(P)(+)),25.62257,25.6345,25.43094,24.33942,25.41555,25.66169,25.30074,24.27043,26.47166,23.91759,25.98858,25.04102,25.04436,24.21229,23.82961,0.0030075541654941804,0.002509066896582742,0.0022954501529556274,0.0019790340754161618,0.001314447815213631,25.562669999999997,25.138886666666668,25.347610000000003,24.98239666666667,24.362086666666666,0.09327441914408603,0.5741697996431212,0.8992593159187542,0.846493715839376,0.5071052958596369,-0.4237833333333292,-0.21505999999999403,-0.5802733333333272,-1.2005833333333307,0.20872333333333515,-0.15648999999999802,-0.7768000000000015,0.3610901037349996,0.7534713239177506,0.3898077911403255,0.030132176116439396,,,,+,0.79574676712764,0.839288757705564,0.2248591922732054,,,
BDBJPGFE_00274 2-hydroxy-3-oxopropionate reductase,25.72601,25.97152,25.66022,24.1279,25.74124,25.74206,24.97678,24.49459,23.56602,24.09563,25.57586,24.33431,24.68836,24.53246,24.8238,0.003510891438844426,0.0026244181487244354,0.001146283399141214,0.0015921759619946497,0.0016402437229956946,25.785916666666665,25.203733333333332,24.34579666666667,24.668599999999998,24.681540000000002,0.13396150948023308,0.7607291190839365,0.5854716255198782,0.6488875435697619,0.11903678199055319,-0.582183333333333,-1.4401199999999967,-1.1173166666666674,-1.1043766666666635,-0.8579366666666637,-0.5351333333333343,-0.5221933333333304,0.346535051686349,0.027504777659505347,0.07559066894654269,0.0009546872024955078,,+,,+,0.2748913707922517,0.4912551808681004,0.39182175533411323,,,
BDBJPGFE_00275 Hydroxycarboxylate dehydrogenase B,25.1524,25.63896,24.94306,24.90074,25.00583,24.79696,24.18196,24.61214,25.31744,23.77307,24.55413,24.37099,25.25607,24.64444,25.12506,0.0024128318653579167,0.0021279156092495932,0.0014691826561170848,0.0011770126179038545,0.0020575015727499874,25.244806666666666,24.901176666666668,24.703846666666667,24.232730000000004,25.008523333333333,0.29151723394833673,0.08527137946319166,0.4680714276926361,0.33351716757412436,0.2629428457964886,-0.34362999999999744,-0.5409599999999983,-1.0120766666666619,-0.23628333333333273,-0.1973300000000009,-0.6684466666666644,0.1073466666666647,0.18485343901038037,0.23762313945441632,0.03193976719796408,0.44262994049096155,,,+,,0.5890100137673036,0.05158172984846061,0.612088710653753,,,
BDBJPGFE_00278 Galactarate dehydratase (L-threo-forming),24.1776,23.97176,24.14313,24.67524,24.69842,26.63695,25.09233,24.63772,24.72873,24.78039,25.25712,24.99063,24.50198,23.97618,25.64303,0.001089312119298983,0.002878135011611875,0.0015919118345305205,0.002016397102778702,0.0016695201818963728,24.097496666666668,25.33687,24.819593333333334,25.009379999999997,24.707063333333334,0.09001602536338914,0.9193440897001878,0.196400393810422,0.19507527623971213,0.6957689323491113,1.239373333333333,0.7220966666666655,0.9118833333333285,0.6095666666666659,-0.5172766666666675,-0.3274900000000045,-0.6298066666666671,0.1306246256536442,0.009125893215874021,0.003876542904504622,0.28650928723527064,,+,+,,0.4799356787289097,0.6479795763929579,0.482913770041727,,,
BDBJPGFE_00280 hypothetical protein,26.05567,26.01648,26.08261,26.43871,28.47421,28.18731,27.66445,27.73873,25.0504,27.15228,27.50567,27.05113,25.20962,27.5291,26.96257,0.004220773427327324,0.0148083699348714,0.00636000148966169,0.009439822854422983,0.006060626209619505,26.051586666666665,27.700076666666664,26.81786,27.23636,26.567096666666668,0.027151420261602638,0.8995785321780166,1.2501507957842526,0.1948567639746341,0.9873520937785506,1.648489999999999,0.7662733333333343,1.184773333333336,0.5155100000000026,-0.8822166666666647,-0.463716666666663,-1.1329799999999963,0.06065922054121383,0.43503576026788415,0.001042832504872823,0.5014133769081266,,,+,,0.46333892838033547,0.5155234614398068,0.2964996401313867,,,
BDBJPGFE_00283 Alpha-ketoglutaric semialdehyde dehydrogenase,29.47464,29.51738,29.03842,26.93225,26.02561,24.84311,28.17346,28.7198,28.93952,28.01553,27.97328,27.9894,25.47884,28.26879,28.31885,0.04133811561374678,0.004352731218383325,0.022040633259001793,0.015946152355526204,0.010467634376503448,29.34348,25.933656666666664,28.610926666666668,27.99273666666667,27.35549333333333,0.21641453986889825,0.8553627092383417,0.32207869942332873,0.017409109365182224,1.327151662027449,-3.4098233333333354,-0.7325533333333318,-1.3507433333333303,-1.987986666666668,2.6772700000000036,2.059080000000005,1.4218366666666675,0.005450739174053559,0.055815329466311854,0.000920539656964625,0.10473784408567402,+,,+,,0.014347066119105195,0.027185180730575763,0.27180617353160624,+,+,
